,load_id,customer_id,route_id,load_date,load_type,weight_lbs,pieces,revenue,fuel_surcharge,accessorial_charges,load_status,booking_type
63065,LOAD00063066,CUST00185,RTE00029,2026-03-22,Refrigerated,14329,3,7093.2,891.82,0,Completed,Dedicated
63066,LOAD00063067,CUST00019,RTE00008,2026-03-22,Refrigerated,37396,4,1810.31,114.3,0,Completed,Spot
63067,LOAD00063068,CUST00183,RTE00028,2026-03-22,Refrigerated,27411,13,4427.11,564.72,100,Completed,Dedicated
63068,LOAD00063069,CUST00002,RTE00009,2026-03-22,Dry Van,20932,10,1554.87,149.26,75,Completed,Spot
63069,LOAD00063070,CUST00122,RTE00033,2026-03-22,Dry Van,21044,15,406.47,40.08,200,Completed,Contract
63070,LOAD00063071,CUST00070,RTE00049,2026-03-22,Dry Van,41192,18,1724.77,144.0,0,Completed,Spot
63071,LOAD00063072,CUST00187,RTE00023,2026-03-22,Refrigerated,20216,23,2721.42,216.92,150,Completed,Spot
63072,LOAD00063073,CUST00084,RTE00029,2026-03-22,Refrigerated,35254,5,7247.95,891.82,150,Completed,Dedicated
63073,LOAD00063074,CUST00016,RTE00054,2026-03-22,Dry Van,17417,8,3061.9,295.83,0,Completed,Contract
63074,LOAD00063075,CUST00116,RTE00035,2026-03-22,Refrigerated,22906,11,2292.58,344.12,0,Completed,Dedicated
63075,LOAD00063076,CUST00146,RTE00050,2026-03-22,Refrigerated,23439,14,1419.51,170.88,0,Completed,Spot
63076,LOAD00063077,CUST00068,RTE00008,2026-03-22,Dry Van,37058,14,2146.26,114.3,0,Completed,Dedicated
63077,LOAD00063078,CUST00176,RTE00058,2026-03-22,Dry Van,43358,26,1132.97,98.61,200,Completed,Contract
63078,LOAD00063079,CUST00196,RTE00005,2026-03-22,Refrigerated,41232,1,3794.22,454.74,100,Completed,Spot
63079,LOAD00063080,CUST00156,RTE00014,2026-03-22,Dry Van,21030,15,2815.81,228.76,150,Completed,Spot
63080,LOAD00063081,CUST00136,RTE00054,2026-03-22,Refrigerated,34375,21,2893.01,295.83,100,Completed,Spot
63081,LOAD00063082,CUST00010,RTE00054,2026-03-22,Dry Van,35223,4,3302.59,295.83,0,Completed,Spot
63082,LOAD00063083,CUST00021,RTE00018,2026-03-22,Dry Van,18087,10,1448.54,187.6,75,Completed,Spot
63083,LOAD00063084,CUST00135,RTE00049,2026-03-22,Refrigerated,30359,1,1640.07,144.0,0,Completed,Dedicated
63084,LOAD00063085,CUST00145,RTE00035,2026-03-22,Refrigerated,21420,10,1776.09,344.12,0,Completed,Spot
63085,LOAD00063086,CUST00082,RTE00055,2026-03-22,Refrigerated,26234,22,3347.56,357.25,0,Completed,Contract
63086,LOAD00063087,CUST00148,RTE00017,2026-03-22,Refrigerated,43963,14,1773.34,384.2,50,Completed,Contract
63087,LOAD00063088,CUST00149,RTE00044,2026-03-22,Dry Van,36860,26,7667.02,814.37,75,Completed,Contract
63088,LOAD00063089,CUST00124,RTE00019,2026-03-22,Refrigerated,38613,9,2553.25,406.72,150,Completed,Dedicated
63089,LOAD00063090,CUST00152,RTE00020,2026-03-22,Dry Van,14508,15,4209.81,738.48,200,Completed,Dedicated
63090,LOAD00063091,CUST00109,RTE00004,2026-03-22,Refrigerated,13852,19,3732.55,383.23,100,Completed,Contract
63091,LOAD00063092,CUST00051,RTE00001,2026-03-22,Dry Van,13738,9,1149.46,128.63,0,Completed,Dedicated
63092,LOAD00063093,CUST00062,RTE00017,2026-03-22,Dry Van,36257,23,2151.1,384.2,0,Completed,Spot
63093,LOAD00063094,CUST00079,RTE00013,2026-03-22,Refrigerated,39917,16,1249.67,141.33,0,Completed,Contract
63094,LOAD00063095,CUST00016,RTE00007,2026-03-22,Dry Van,25905,4,3475.49,504.32,75,Completed,Spot
63095,LOAD00063096,CUST00071,RTE00007,2026-03-22,Refrigerated,19393,11,4030.73,504.32,75,Completed,Contract
63096,LOAD00063097,CUST00158,RTE00022,2026-03-22,Refrigerated,37012,12,1154.64,161.53,0,Completed,Dedicated
63097,LOAD00063098,CUST00133,RTE00046,2026-03-22,Refrigerated,41760,21,6703.65,499.18,75,Completed,Contract
63098,LOAD00063099,CUST00014,RTE00007,2026-03-22,Dry Van,26690,9,3593.37,504.32,50,Completed,Contract
63099,LOAD00063100,CUST00007,RTE00030,2026-03-22,Dry Van,34417,20,6063.81,708.51,150,Completed,Dedicated
63100,LOAD00063101,CUST00139,RTE00027,2026-03-22,Refrigerated,35675,25,2879.11,419.43,0,Completed,Dedicated
63101,LOAD00063102,CUST00174,RTE00025,2026-03-22,Dry Van,18882,26,5822.86,565.38,200,Completed,Dedicated
63102,LOAD00063103,CUST00007,RTE00046,2026-03-22,Dry Van,36436,6,7041.78,499.18,0,Completed,Contract
63103,LOAD00063104,CUST00140,RTE00055,2026-03-22,Dry Van,41200,8,3141.29,357.25,0,Completed,Dedicated
63104,LOAD00063105,CUST00158,RTE00056,2026-03-22,Dry Van,12076,8,4235.04,309.24,200,Completed,Contract
63105,LOAD00063106,CUST00059,RTE00037,2026-03-22,Dry Van,20722,13,4253.93,537.81,0,Completed,Dedicated
63106,LOAD00063107,CUST00156,RTE00006,2026-03-22,Refrigerated,43154,2,1494.81,189.0,50,Completed,Dedicated
63107,LOAD00063108,CUST00119,RTE00036,2026-03-22,Dry Van,29382,20,696.33,86.46,0,Completed,Spot
63108,LOAD00063109,CUST00035,RTE00049,2026-03-22,Refrigerated,26339,5,1668.28,144.0,0,Completed,Contract
63109,LOAD00063110,CUST00176,RTE00001,2026-03-22,Refrigerated,17038,15,1309.46,128.63,0,Completed,Dedicated
63110,LOAD00063111,CUST00051,RTE00048,2026-03-22,Dry Van,38956,25,6324.67,792.88,50,Completed,Contract
63111,LOAD00063112,CUST00060,RTE00025,2026-03-22,Refrigerated,35838,11,5800.38,565.38,0,Completed,Contract
63112,LOAD00063113,CUST00060,RTE00003,2026-03-22,Refrigerated,35140,5,4692.68,580.87,200,Completed,Spot
63113,LOAD00063114,CUST00106,RTE00030,2026-03-22,Refrigerated,27753,8,5693.81,708.51,150,Completed,Dedicated
63114,LOAD00063115,CUST00183,RTE00020,2026-03-22,Dry Van,23724,3,4316.69,738.48,75,Completed,Dedicated
63115,LOAD00063116,CUST00187,RTE00016,2026-03-22,Refrigerated,36645,2,6880.42,463.93,0,Completed,Dedicated
63116,LOAD00063117,CUST00041,RTE00058,2026-03-22,Refrigerated,44437,26,1308.84,98.61,0,Completed,Dedicated
63117,LOAD00063118,CUST00021,RTE00038,2026-03-22,Refrigerated,20166,28,3158.66,314.64,0,Completed,Spot
63118,LOAD00063119,CUST00100,RTE00044,2026-03-22,Dry Van,19926,4,7023.43,814.37,100,Completed,Spot
63119,LOAD00063120,CUST00143,RTE00013,2026-03-22,Refrigerated,39917,7,1008.6,141.33,0,Completed,Contract
63120,LOAD00063121,CUST00053,RTE00003,2026-03-22,Refrigerated,10220,9,4521.05,580.87,200,Completed,Dedicated
63121,LOAD00063122,CUST00033,RTE00037,2026-03-22,Dry Van,29603,13,3762.96,537.81,200,Completed,Dedicated
63122,LOAD00063123,CUST00141,RTE00018,2026-03-22,Dry Van,36337,9,1574.58,187.6,150,Completed,Contract
63123,LOAD00063124,CUST00072,RTE00008,2026-03-22,Dry Van,30787,2,2075.18,114.3,0,Completed,Dedicated
63124,LOAD00063125,CUST00149,RTE00045,2026-03-22,Refrigerated,11312,14,1259.72,137.31,75,Completed,Contract
63125,LOAD00063126,CUST00018,RTE00032,2026-03-22,Refrigerated,26390,23,4044.85,451.8,0,Completed,Dedicated
63126,LOAD00063127,CUST00129,RTE00050,2026-03-22,Dry Van,31810,3,1376.45,170.88,0,Completed,Contract
63127,LOAD00063128,CUST00058,RTE00036,2026-03-22,Dry Van,25837,4,748.38,86.46,150,Completed,Dedicated
63128,LOAD00063129,CUST00043,RTE00012,2026-03-22,Dry Van,16754,24,6791.02,453.91,200,Completed,Dedicated
63129,LOAD00063130,CUST00124,RTE00020,2026-03-22,Dry Van,22024,23,4208.46,738.48,150,Completed,Dedicated
63130,LOAD00063131,CUST00152,RTE00049,2026-03-22,Refrigerated,13553,22,1693.29,144.0,0,Completed,Contract
63131,LOAD00063132,CUST00134,RTE00050,2026-03-22,Refrigerated,33387,3,1287.49,170.88,150,Completed,Contract
63132,LOAD00063133,CUST00101,RTE00050,2026-03-22,Refrigerated,31915,7,1382.73,170.88,0,Completed,Dedicated
63133,LOAD00063134,CUST00186,RTE00022,2026-03-22,Dry Van,42774,23,1112.48,161.53,150,Completed,Spot
63134,LOAD00063135,CUST00082,RTE00011,2026-03-22,Dry Van,18619,19,1060.35,131.28,200,Completed,Dedicated
63135,LOAD00063136,CUST00174,RTE00031,2026-03-22,Refrigerated,19778,5,1576.42,185.6,150,Completed,Spot
63136,LOAD00063137,CUST00082,RTE00024,2026-03-22,Dry Van,41191,21,3309.44,376.0,50,Completed,Dedicated
63137,LOAD00063138,CUST00104,RTE00041,2026-03-22,Dry Van,14541,17,3407.05,255.36,0,Completed,Dedicated
63138,LOAD00063139,CUST00016,RTE00007,2026-03-22,Refrigerated,27981,16,3794.36,504.32,0,Completed,Dedicated
63139,LOAD00063140,CUST00083,RTE00030,2026-03-22,Dry Van,28901,10,5957.3,708.51,0,Completed,Dedicated
63140,LOAD00063141,CUST00103,RTE00023,2026-03-22,Refrigerated,11340,10,2892.42,216.92,50,Completed,Dedicated
63141,LOAD00063142,CUST00104,RTE00037,2026-03-22,Refrigerated,42217,26,4179.35,537.81,50,Completed,Contract
63142,LOAD00063143,CUST00080,RTE00049,2026-03-22,Refrigerated,37169,15,1711.08,144.0,0,Completed,Spot
63143,LOAD00063144,CUST00087,RTE00002,2026-03-22,Refrigerated,19052,21,1631.34,153.34,0,Completed,Spot
63144,LOAD00063145,CUST00016,RTE00011,2026-03-22,Dry Van,19943,14,1009.8,131.28,0,Completed,Spot
63145,LOAD00063146,CUST00116,RTE00036,2026-03-22,Refrigerated,28209,19,710.47,86.46,100,Completed,Contract
63146,LOAD00063147,CUST00056,RTE00057,2026-03-22,Dry Van,37109,3,2088.83,276.3,75,Completed,Contract
63147,LOAD00063148,CUST00180,RTE00019,2026-03-22,Dry Van,16163,13,2970.68,406.72,0,Completed,Dedicated
63148,LOAD00063149,CUST00048,RTE00053,2026-03-22,Dry Van,42152,27,2099.27,209.79,150,Completed,Dedicated
63149,LOAD00063150,CUST00182,RTE00008,2026-03-22,Refrigerated,10056,26,1884.03,114.3,100,Completed,Contract
63150,LOAD00063151,CUST00040,RTE00011,2026-03-22,Refrigerated,33142,9,974.75,131.28,100,Completed,Spot
63151,LOAD00063152,CUST00200,RTE00005,2026-03-22,Refrigerated,27344,22,4021.69,454.74,200,Completed,Dedicated
63152,LOAD00063153,CUST00024,RTE00034,2026-03-22,Refrigerated,15291,20,4957.05,792.88,0,Completed,Spot
63153,LOAD00063154,CUST00070,RTE00045,2026-03-22,Refrigerated,28698,14,1410.18,137.31,50,Completed,Spot
63154,LOAD00063155,CUST00181,RTE00038,2026-03-23,Dry Van,17951,7,4020.32,314.64,150,Completed,Dedicated
63155,LOAD00063156,CUST00178,RTE00043,2026-03-23,Dry Van,31174,28,2473.41,249.44,0,Completed,Contract
63156,LOAD00063157,CUST00019,RTE00034,2026-03-23,Refrigerated,39841,10,5088.57,792.88,0,Completed,Spot
63157,LOAD00063158,CUST00154,RTE00021,2026-03-23,Dry Van,12933,27,5903.87,590.24,200,Completed,Dedicated
63158,LOAD00063159,CUST00183,RTE00014,2026-03-23,Refrigerated,22398,10,2636.98,228.76,50,Completed,Dedicated
63159,LOAD00063160,CUST00028,RTE00023,2026-03-23,Dry Van,10263,12,2693.68,216.92,0,Completed,Contract
63160,LOAD00063161,CUST00084,RTE00016,2026-03-23,Dry Van,17665,9,7728.13,463.93,50,Completed,Contract
63161,LOAD00063162,CUST00084,RTE00032,2026-03-23,Dry Van,16601,7,4907.73,451.8,200,Completed,Contract
63162,LOAD00063163,CUST00157,RTE00005,2026-03-23,Dry Van,19048,6,4379.43,454.74,0,Completed,Spot
63163,LOAD00063164,CUST00116,RTE00056,2026-03-23,Dry Van,21321,2,4526.03,309.24,100,Completed,Contract
63164,LOAD00063165,CUST00171,RTE00003,2026-03-23,Refrigerated,42610,15,5476.08,580.87,50,Completed,Dedicated
63165,LOAD00063166,CUST00050,RTE00032,2026-03-23,Dry Van,21829,17,4097.2,451.8,150,Completed,Spot
63166,LOAD00063167,CUST00014,RTE00043,2026-03-23,Dry Van,33500,25,2100.35,249.44,150,Completed,Contract
63167,LOAD00063168,CUST00008,RTE00009,2026-03-23,Refrigerated,12698,11,1821.38,149.26,50,Completed,Spot
63168,LOAD00063169,CUST00023,RTE00009,2026-03-23,Dry Van,25984,3,1543.71,149.26,75,Completed,Contract
63169,LOAD00063170,CUST00058,RTE00024,2026-03-23,Refrigerated,24017,26,3017.86,376.0,200,Completed,Spot
63170,LOAD00063171,CUST00070,RTE00030,2026-03-23,Dry Van,21355,22,6021.98,708.51,200,Completed,Spot
63171,LOAD00063172,CUST00114,RTE00040,2026-03-23,Refrigerated,17878,23,3576.32,524.7,75,Completed,Spot
63172,LOAD00063173,CUST00103,RTE00043,2026-03-23,Refrigerated,25598,9,2657.04,249.44,200,Completed,Dedicated
63173,LOAD00063174,CUST00024,RTE00035,2026-03-23,Dry Van,31743,14,1774.15,344.12,0,Completed,Contract
63174,LOAD00063175,CUST00043,RTE00040,2026-03-23,Dry Van,27631,20,4516.74,524.7,200,Completed,Spot
63175,LOAD00063176,CUST00121,RTE00050,2026-03-23,Refrigerated,17741,11,1523.52,170.88,75,Completed,Spot
63176,LOAD00063177,CUST00057,RTE00028,2026-03-23,Dry Van,21034,22,4552.43,564.72,200,Completed,Dedicated
63177,LOAD00063178,CUST00018,RTE00033,2026-03-23,Dry Van,43261,14,405.72,40.08,75,Completed,Dedicated
63178,LOAD00063179,CUST00066,RTE00013,2026-03-23,Dry Van,22221,10,1165.49,141.33,0,Completed,Spot
63179,LOAD00063180,CUST00098,RTE00027,2026-03-23,Dry Van,41953,26,2948.07,419.43,0,Completed,Spot
63180,LOAD00063181,CUST00034,RTE00043,2026-03-23,Refrigerated,29986,6,2708.12,249.44,0,Completed,Spot
63181,LOAD00063182,CUST00132,RTE00030,2026-03-23,Dry Van,28459,3,5221.65,708.51,50,Completed,Spot
63182,LOAD00063183,CUST00009,RTE00033,2026-03-23,Dry Van,37905,19,369.68,40.08,50,Completed,Spot
63183,LOAD00063184,CUST00092,RTE00017,2026-03-23,Dry Van,20553,2,1839.49,384.2,0,Completed,Spot
63184,LOAD00063185,CUST00195,RTE00038,2026-03-23,Refrigerated,31387,17,3269.65,314.64,0,Completed,Dedicated
63185,LOAD00063186,CUST00079,RTE00019,2026-03-23,Dry Van,28246,11,2875.16,406.72,50,Completed,Contract
63186,LOAD00063187,CUST00061,RTE00009,2026-03-23,Refrigerated,22002,15,1760.24,149.26,50,Completed,Dedicated
63187,LOAD00063188,CUST00155,RTE00012,2026-03-23,Dry Van,28707,23,5941.46,453.91,75,Completed,Spot
63188,LOAD00063189,CUST00041,RTE00030,2026-03-23,Dry Van,21867,15,5511.01,708.51,100,Completed,Dedicated
63189,LOAD00063190,CUST00198,RTE00014,2026-03-23,Refrigerated,28964,3,2652.81,228.76,0,Completed,Dedicated
63190,LOAD00063191,CUST00173,RTE00014,2026-03-23,Refrigerated,43379,21,2508.27,228.76,100,Completed,Contract
63191,LOAD00063192,CUST00119,RTE00001,2026-03-23,Dry Van,22214,7,1189.54,128.63,0,Completed,Spot
63192,LOAD00063193,CUST00102,RTE00018,2026-03-23,Dry Van,33890,11,1310.77,187.6,0,Completed,Spot
63193,LOAD00063194,CUST00150,RTE00023,2026-03-23,Dry Van,13574,10,3073.92,216.92,0,Completed,Dedicated
63194,LOAD00063195,CUST00073,RTE00042,2026-03-23,Dry Van,29224,28,6242.83,472.14,0,Completed,Spot
63195,LOAD00063196,CUST00080,RTE00041,2026-03-23,Refrigerated,32936,16,3458.46,255.36,75,Completed,Spot
63196,LOAD00063197,CUST00075,RTE00042,2026-03-23,Refrigerated,21200,13,5539.68,472.14,0,Completed,Dedicated
63197,LOAD00063198,CUST00051,RTE00018,2026-03-23,Refrigerated,29215,28,1560.19,187.6,0,Completed,Dedicated
63198,LOAD00063199,CUST00088,RTE00033,2026-03-23,Refrigerated,43505,27,412.31,40.08,75,Completed,Dedicated
63199,LOAD00063200,CUST00067,RTE00022,2026-03-23,Refrigerated,40035,2,1080.64,161.53,100,Completed,Dedicated
63200,LOAD00063201,CUST00136,RTE00034,2026-03-23,Dry Van,14639,10,4675.43,792.88,0,Completed,Spot
63201,LOAD00063202,CUST00011,RTE00014,2026-03-23,Dry Van,15737,24,2696.85,228.76,0,Completed,Dedicated
63202,LOAD00063203,CUST00182,RTE00046,2026-03-23,Dry Van,43547,14,6678.31,499.18,50,Completed,Dedicated
63203,LOAD00063204,CUST00178,RTE00043,2026-03-23,Refrigerated,12837,19,2113.24,249.44,200,Completed,Contract
63204,LOAD00063205,CUST00105,RTE00025,2026-03-23,Dry Van,10784,25,4904.89,565.38,100,Completed,Spot
63205,LOAD00063206,CUST00096,RTE00027,2026-03-23,Refrigerated,27846,8,2847.16,419.43,0,Completed,Dedicated
63206,LOAD00063207,CUST00184,RTE00057,2026-03-23,Refrigerated,33130,10,2374.68,276.3,0,Completed,Dedicated
63207,LOAD00063208,CUST00153,RTE00029,2026-03-23,Dry Van,20692,21,6577.53,891.82,0,Completed,Dedicated
63208,LOAD00063209,CUST00077,RTE00053,2026-03-23,Refrigerated,41954,10,1976.32,209.79,150,Completed,Dedicated
63209,LOAD00063210,CUST00088,RTE00034,2026-03-23,Dry Van,13294,13,5424.24,792.88,0,Completed,Spot
63210,LOAD00063211,CUST00094,RTE00039,2026-03-23,Refrigerated,39148,14,2241.23,344.52,50,Completed,Dedicated
63211,LOAD00063212,CUST00118,RTE00032,2026-03-23,Dry Van,31099,2,4873.29,451.8,100,Completed,Dedicated
63212,LOAD00063213,CUST00143,RTE00038,2026-03-23,Refrigerated,30898,3,4027.12,314.64,200,Completed,Dedicated
63213,LOAD00063214,CUST00104,RTE00027,2026-03-23,Dry Van,19985,16,2863.72,419.43,75,Completed,Dedicated
63214,LOAD00063215,CUST00058,RTE00007,2026-03-23,Dry Van,25671,11,4113.27,504.32,150,Completed,Spot
63215,LOAD00063216,CUST00164,RTE00004,2026-03-23,Dry Van,34807,16,3910.89,383.23,0,Completed,Dedicated
63216,LOAD00063217,CUST00113,RTE00043,2026-03-23,Refrigerated,16905,28,2531.58,249.44,0,Completed,Spot
63217,LOAD00063218,CUST00188,RTE00050,2026-03-23,Dry Van,39010,27,1408.06,170.88,150,Completed,Dedicated
63218,LOAD00063219,CUST00074,RTE00002,2026-03-23,Dry Van,34341,25,1469.0,153.34,50,Completed,Spot
63219,LOAD00063220,CUST00007,RTE00008,2026-03-23,Dry Van,22661,15,1838.84,114.3,75,Completed,Contract
63220,LOAD00063221,CUST00104,RTE00047,2026-03-23,Dry Van,42152,5,1000.44,76.16,75,Completed,Dedicated
63221,LOAD00063222,CUST00073,RTE00017,2026-03-23,Refrigerated,40862,18,1899.72,384.2,0,Completed,Dedicated
63222,LOAD00063223,CUST00096,RTE00055,2026-03-23,Dry Van,14251,11,3364.13,357.25,0,Completed,Contract
63223,LOAD00063224,CUST00154,RTE00032,2026-03-23,Refrigerated,12829,14,4643.76,451.8,200,Completed,Dedicated
63224,LOAD00063225,CUST00066,RTE00012,2026-03-23,Dry Van,16795,9,5554.01,453.91,200,Completed,Contract
63225,LOAD00063226,CUST00126,RTE00027,2026-03-23,Refrigerated,19136,28,2435.25,419.43,0,Completed,Dedicated
63226,LOAD00063227,CUST00031,RTE00014,2026-03-23,Dry Van,44954,23,2884.09,228.76,0,Completed,Spot
63227,LOAD00063228,CUST00094,RTE00049,2026-03-23,Refrigerated,40230,25,1997.05,144.0,75,Completed,Dedicated
63228,LOAD00063229,CUST00045,RTE00035,2026-03-23,Dry Van,40699,15,1782.15,344.12,100,Completed,Dedicated
63229,LOAD00063230,CUST00149,RTE00020,2026-03-23,Dry Van,30231,11,4140.57,738.48,200,Completed,Spot
63230,LOAD00063231,CUST00008,RTE00032,2026-03-23,Dry Van,24934,6,5149.59,451.8,75,Completed,Dedicated
63231,LOAD00063232,CUST00197,RTE00031,2026-03-23,Refrigerated,36804,1,1217.64,185.6,150,Completed,Dedicated
63232,LOAD00063233,CUST00146,RTE00036,2026-03-23,Dry Van,43694,9,610.38,86.46,150,Completed,Spot
63233,LOAD00063234,CUST00137,RTE00014,2026-03-23,Dry Van,27035,18,2630.28,228.76,150,Completed,Dedicated
63234,LOAD00063235,CUST00189,RTE00054,2026-03-23,Refrigerated,16113,3,3543.66,295.83,150,Completed,Dedicated
63235,LOAD00063236,CUST00015,RTE00004,2026-03-23,Refrigerated,22958,19,3925.19,383.23,0,Completed,Dedicated
63236,LOAD00063237,CUST00181,RTE00052,2026-03-24,Dry Van,17968,16,1195.53,273.36,50,Completed,Dedicated
63237,LOAD00063238,CUST00064,RTE00029,2026-03-24,Dry Van,15004,22,6917.72,891.82,0,Completed,Dedicated
63238,LOAD00063239,CUST00017,RTE00019,2026-03-24,Refrigerated,37848,13,3238.75,406.72,200,Completed,Dedicated
63239,LOAD00063240,CUST00024,RTE00040,2026-03-24,Refrigerated,27876,5,3821.45,524.7,75,Completed,Dedicated
63240,LOAD00063241,CUST00164,RTE00033,2026-03-24,Dry Van,39394,7,401.67,40.08,200,Completed,Dedicated
63241,LOAD00063242,CUST00144,RTE00030,2026-03-24,Dry Van,35151,9,5408.1,708.51,200,Completed,Dedicated
63242,LOAD00063243,CUST00160,RTE00021,2026-03-24,Refrigerated,33037,4,4739.93,590.24,150,Completed,Contract
63243,LOAD00063244,CUST00162,RTE00047,2026-03-24,Refrigerated,23839,8,1121.77,76.16,75,Completed,Spot
63244,LOAD00063245,CUST00119,RTE00052,2026-03-24,Dry Van,36424,2,1495.21,273.36,75,Completed,Dedicated
63245,LOAD00063246,CUST00165,RTE00020,2026-03-24,Dry Van,32824,11,3297.81,738.48,0,Completed,Contract
63246,LOAD00063247,CUST00099,RTE00021,2026-03-24,Refrigerated,26921,11,5783.23,590.24,0,Completed,Dedicated
63247,LOAD00063248,CUST00081,RTE00054,2026-03-24,Dry Van,42133,6,3065.44,295.83,200,Completed,Spot
63248,LOAD00063249,CUST00072,RTE00001,2026-03-24,Dry Van,38709,2,1131.2,128.63,0,Completed,Dedicated
63249,LOAD00063250,CUST00073,RTE00058,2026-03-24,Dry Van,34811,2,1194.37,98.61,0,Completed,Contract
63250,LOAD00063251,CUST00128,RTE00039,2026-03-24,Dry Van,27573,5,2316.2,344.52,200,Completed,Dedicated
63251,LOAD00063252,CUST00128,RTE00057,2026-03-24,Dry Van,36655,12,2391.16,276.3,0,Completed,Dedicated
63252,LOAD00063253,CUST00150,RTE00015,2026-03-24,Dry Van,12000,3,225.98,13.8,200,Completed,Dedicated
63253,LOAD00063254,CUST00140,RTE00056,2026-03-24,Refrigerated,32237,9,3693.31,309.24,150,Completed,Dedicated
63254,LOAD00063255,CUST00160,RTE00055,2026-03-24,Dry Van,40638,1,4120.7,357.25,0,Completed,Dedicated
63255,LOAD00063256,CUST00013,RTE00001,2026-03-24,Refrigerated,33571,19,1299.69,128.63,0,Completed,Dedicated
63256,LOAD00063257,CUST00138,RTE00014,2026-03-24,Dry Van,36154,10,2802.41,228.76,150,Completed,Dedicated
63257,LOAD00063258,CUST00130,RTE00053,2026-03-24,Dry Van,35812,10,1687.08,209.79,75,Completed,Contract
63258,LOAD00063259,CUST00166,RTE00050,2026-03-24,Dry Van,44301,16,1246.35,170.88,0,Completed,Dedicated
63259,LOAD00063260,CUST00114,RTE00041,2026-03-24,Dry Van,30012,22,3348.51,255.36,0,Completed,Dedicated
63260,LOAD00063261,CUST00177,RTE00021,2026-03-24,Dry Van,26630,6,4695.79,590.24,150,Completed,Spot
63261,LOAD00063262,CUST00034,RTE00004,2026-03-24,Refrigerated,30685,26,3346.03,383.23,0,Completed,Contract
63262,LOAD00063263,CUST00070,RTE00016,2026-03-24,Refrigerated,24937,20,7128.05,463.93,200,Completed,Dedicated
63263,LOAD00063264,CUST00128,RTE00045,2026-03-24,Dry Van,27584,11,1451.56,137.31,50,Completed,Dedicated
63264,LOAD00063265,CUST00187,RTE00033,2026-03-24,Dry Van,25517,20,353.24,40.08,0,Completed,Dedicated
63265,LOAD00063266,CUST00082,RTE00030,2026-03-24,Dry Van,17540,13,4961.78,708.51,0,Completed,Dedicated
63266,LOAD00063267,CUST00173,RTE00042,2026-03-24,Refrigerated,15496,17,6256.64,472.14,0,Completed,Dedicated
63267,LOAD00063268,CUST00044,RTE00001,2026-03-24,Refrigerated,33464,19,1208.83,128.63,0,Completed,Contract
63268,LOAD00063269,CUST00031,RTE00002,2026-03-24,Dry Van,15741,25,1570.21,153.34,0,Completed,Spot
63269,LOAD00063270,CUST00180,RTE00044,2026-03-24,Dry Van,41692,22,6601.93,814.37,0,Completed,Dedicated
63270,LOAD00063271,CUST00132,RTE00026,2026-03-24,Dry Van,44530,26,2955.76,555.52,50,Completed,Dedicated
63271,LOAD00063272,CUST00144,RTE00025,2026-03-24,Dry Van,27994,23,5653.71,565.38,0,Completed,Dedicated
